id,name,slug,type,active,tier,parent_id,description,description_summary,url_path,biomes,created_at
123b0781-a579-4489-a2b0-47c546f72519,Andodailion,andodailion,reptiles,day,encounter,,"The Andodaio, or ""Gate-shadow"" (pl. ""Andodailion""), is a black, nocturnal lizard with a prehensile tongue and tail. It is without doubt the greatest climber among all the Rávatsar. Rugged landscapes and subterranean settings accommodate it well, for the Andodaio is insulated with an unusual array of three layers of hollow scales that enable it to survive in environments far too cool for its brethren. Hanging from rocks, it swings across the caves and precipices, leaping onto prey and tearing its victims apart with its steely claws. Larger creatures would have little to fear from the Andodailion, except that they live in large communities and often hunt in groups of 10-100 individuals. Unusually social, a horde of Andodailion can easily fell a Man by attacking in concert.","A black, nocturnal lizard with a prehensile tongue and tail and three layers of hollow insulating scales — the greatest climber of its kind, swinging across caves and cliffs to leap on prey and rend it with steely claws. Toward travellers: a clinging cave-and-cliff predator; small, but its claws and ambush make dark rock dangerous.",,"{water,cave}",2026-06-15T22:25:44.988Z
1261fa53-2480-4854-8bed-77d3bb59047f,Ooze,ooze,hazards,all-day,encounter,,"Treacherous soft ground — quicksand, quagmire, sucking mud or slime-filled pools — that grips and swallows whatever blunders in. The more a victim struggles, the deeper they sink.","Treacherous soft ground — quicksand, quagmire, sucking mud or slime-filled pools — that grips and swallows whatever blunders in, the deeper for every struggle. Toward travellers: a silent trap of marsh and bog; test the footing, and do not thrash if caught.",,,2026-06-10T19:23:21.793Z
12e687b5-0caa-49b9-8c75-e809fe304629,Chasm,chasm,hazards,all-day,encounter,,"A deep cleft, crevasse or sinkhole — sometimes plain, sometimes hidden under brush or thin crust — into which the unwary may plunge. Old quarries, karst country and glaciers are riddled with such pitfalls.","A deep cleft, crevasse or sinkhole — sometimes plain, sometimes hidden under brush or thin crust — into which the unwary may plunge; karst country, old quarries and glaciers are riddled with them. Toward travellers: a silent pitfall; test the ground in broken or hollow country.",,,2026-06-10T19:23:21.746Z
137dce57-c98f-4f74-8bb1-c399e834bc41,Rárorassi,rarorassi,herbivores,all-day,encounter,,"The largest and most powerful of Endor's Sheep, the Rútorasse (Q. ""Eastern Woolhorns""; pl. ""Rútorassi"") is a stout, black and silver beast that stands about 4-5 feet at the shoulder. It is aptly named, for its silvery head fur grows up the sides of its curved horns. These two forward-facing weapons can be lethal, and the Woolhorn is quick to employ them for defense; thus, this beast is difficult to domesticate. Native to the lands of Dalpygis, Chey, and the Kargagis Ahar in central Middle-earth, Woolhorns roam at night in small, segregated herds. Males run apart from the females except during the mating season, which lasts from late summer until early fall. When united, the mixed herd is relatively stationary for about a month, the first half of which is devoted to courting rituals, including brutal duels between males seeking dominance (and their choice of mates).","The largest and most powerful of sheep — a stout black-and-silver beast standing four to five feet at the shoulder, its silvery head-fur running up its curved, forward-facing horns, which it is quick to use and which make it hard to tame. Toward travellers: a wild herd-beast, harmless if left alone but dangerous with those lethal horns if pressed.",,,2026-06-18T01:46:25.301Z
1443f52e-918a-4440-9fd7-b38c64e24273,Pied Swans,pied_swans,flying_animals,day,encounter,,"Handsome aquatic birds, Pied Swans may be the most intelligent of herbivorous avians. They seem able to remember those who have harmed or helped them (at least for periods of several weeks), and there have been reports of pied Swans leading fog-lost travellers to high ground in marshes. Various rural and primitive peoples, such as the Marshmen of the Nindalf, revere these birds as being sacred to the Vala Yavanna. They are creamy white in color, liberally splotched and speckled with black and gray. Unfortunately, their flesh is tasty and their feathers soft, so that those with more greed than reverence hunt them. Pied Swans are most commonly found in the Nindalf and along the shores of the Anduin in the relatively unspoiled areas of Ithilien.","Handsome black-and-white swans, perhaps the cleverest of plant-eating birds — they remember kindness and harm, and are said to have led fog-lost travellers to safety in the marshes; revered as sacred by the Marshmen. Toward travellers: gentle and intelligent, a possible helper to the lost, and sacred to some.",,"{marsh,water}",2026-06-16T02:15:02.159Z
146c684d-d779-4116-bcda-222d9ced05fb,Glutani,glutani,carnivores,all-day,encounter,,"Dreadful wolverine-like predator (pl. Glutani), solitary, dark-furred and badger-shaped, found throughout northwestern Endor with its greatest concentration in western Minhiriath. Unbelievably quick, fierce and seemingly insane, it attacks armed groups without provocation and fights to the death. Two varieties: the reddish-brown Lowland Glutan (~2 ft) and the bulkier, dark Highland Glutan of the Dunland hills. A 25 gp bounty sits on their heads; Dunlanders buy live ones for fights against Bears or Wolves.","A dreadful wolverine-like predator — solitary, dark-furred and badger-shaped — unbelievably quick, fierce and seemingly mad, attacking even armed groups unprovoked and fighting to the death. Toward travellers: wildly aggressive for its size; it may set upon a whole party without cause, a danger out of all proportion to its bulk.",,{mountains},2026-06-15T22:25:44.988Z
14f90be0-670a-406a-b635-dc43eee7c45e,Merisc Tyka,merisc_tyka,carnivores,all-day,encounter,,"Wild dog (pl. Merisc Tyka) found throughout Rhovanion, Rhun and the lands of the Kykurian Kyn, related to the feral dogs of the Talath Harroch south of Mirkwood. Frequenting fens and moorlands in small packs, it fishes, scavenges carrion and attacks small mammals, and will prey on weak, stranded or sickly Men. It is afraid of fire and easily driven off with torchlight; its dappled yellowish-tan and brownish-grey coat grants a +40 Hiding bonus.","Wild dogs of the eastern fens and moors, ranging in small packs to fish, scavenge and take small game — and to prey on weak, stranded or sickly Men; easily driven off with fire and torchlight. Toward travellers: a danger mainly to the lone and the weak, readily scared off with flame.",,"{forest,plains,cave}",2026-06-15T22:25:44.988Z
161596f3-a22b-405e-8228-f80aa7f658fc,Dwarves,dwarves,dwarves,all-day,encounter,,"A chance meeting with Dwarves abroad — usually a small party on the road between their mountain-holds and the markets of Men, rather than a delving in their halls. Blunt, watchful and quick to take offence or oath, they keep their own counsel and rarely tarry.","A chance meeting with Dwarves on the road — usually a small party travelling between their mountain-holds and the markets of Men — blunt, watchful and quick to take offence or oath, keeping their own counsel. Toward travellers: gruff and guarded but honest, fair to fair dealing and staunch once a bond is made.",,,2026-06-10T19:23:21.791Z
16a77606-bcf7-4062-af0f-e25b048ae8c2,Common Folk,common_folk,humans,all-day,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Ordinary working people of town and countryside — farmers, herders, craftsfolk, labourers and their families going about daily life. Met wherever folk dwell, they want chiefly to be left in peace, and their welcome to strangers ranges from open hospitality to wary suspicion depending on the times and the road.","Ordinary working people of town and country — farmers, herders, craftsfolk and labourers going about daily life. Toward travellers: they want mainly to be left in peace, and their welcome to strangers swings from kindness to wariness.",,,2026-06-10T19:23:21.748Z
17016909-f35e-425e-a6b5-354d95b0d1ae,Half-trolls,half-trolls,trolls,all-day,encounter,,"Half-trolls are the product of a union of Olog-hai and Variag Men. For this reason, they are sometimes confused with Black Trolls, but they are smaller and quicker and vaguely resemble Men. Their 7' height, jet-black skin, long sharp red tongues, and glowing red eyes should also serve notice of their uniqueness. Half-trolls differ from Olog-hai in other ways: (1) they wear crude black clothing and considerable amounts of armor; (2) they are kept away from other Trolls; (3) they are as intelligent as Men; and (4) they are more agile. Given their increased minds, they get two background points.","A man-like troll-breed — about seven feet, jet-black skinned with red eyes and long red tongues, smaller and quicker than full trolls and as clever as Men, going armoured in crude black gear. Toward travellers: dangerous, disciplined fighters, cunning enough to ambush and fight like soldiers rather than mere brutes.",,,2026-06-16T02:28:26.546Z
1709ce8b-56ae-48dc-a3f7-ed31708fd6fb,Beijabar of Nan Anduin,beijabar_of_nan_anduin,humans,all-day,encounter,06d62e06-9fcb-4dda-93c8-9ca72b211f57,"The Beijabar, a Northman folk of the Vales of Anduin akin to the Beornings — bee-keepers, herders and woodsmen who hold the riverlands and fight to keep them clear of Orcs and wolves. Independent, and hospitable to friends but fierce to foes.","A Northman folk of the Anduin vales akin to the Beornings — bee-keepers, herders and woodsmen who hold the river-lands and keep them clear of orcs and wolves. Toward travellers: independent folk, hospitable to friends but fierce to foes.",,{marsh},2026-06-10T19:23:21.740Z
1743d63f-3886-46b9-88a7-681b8a013343,Tribesmen,tribesmen,humans,all-day,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Folk of a clan or tribe living beyond the settled realms — hillmen, marsh-dwellers, herders or hunters bound by kin and custom rather than king. Proud and wary of outsiders, and fierce in defense of their own ground.","Folk of a clan or tribe beyond the settled realms — hillmen, marsh-dwellers, herders or hunters bound by kin and custom rather than king. Toward travellers: proud and wary of outsiders, peaceable if respected but fierce in defence of their own ground.",,,2026-06-10T19:23:21.811Z
