id,entity_id,entity_type,interaction_form,shadow_band,character_id,cultural_family,region_id,npc_attitude,concrete_content,tension,traveller_stance,topic,topic_prose_hint
b17bffba-9161-4447-8972-167248f1a763,6ab39e95-0bd0-4820-8ccd-ac376357a8aa,humans,observed_activity,high,celebrian,dunlending,72.0,A larger gathering on a ridge. The chant is audible from the road below.,The chant is a corruption — the words are Dunlending but the rhythm is from something spoken before the Dunlendings existed. She knows the rhythm. She knew the original context. Someone stripped the context away and handed them the form.,Something taught these men a ritual from the First Age without giving them the meaning. That is not accidental.,Does not stop. Does not show recognition. Files it.,what_stirs_in_the_dark,
678e6849-a392-45f0-a7b1-c3d184a1c594,d7dd96e9-d666-49c5-a60d-a489a8c58a1f,humans,observed_activity,low,aranath,coastal,17.0,"Moving through the treeline parallel to the road, tracking him without hiding it.","Three of them checking his route — they want to know where he is going because the path ahead splits and one branch is theirs. They will not approach but if he takes the wrong branch, that becomes a different conversation.",He is being assessed from cover. The assessment determines what the road ahead costs him.,Takes the western branch at the split. Watches them disappear from the eastern treeline.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
9e7bd804-285a-4f74-9133-10a7cb4ee60d,d7dd96e9-d666-49c5-a60d-a489a8c58a1f,humans,observed_activity,mid,aranath,coastal,17.0,"One of them standing on a rock above the trail, watching him below.","He has marked the trail — a stone moved to a specific position, a cut in bark. He is watching to see if the traveller reads the marks or misses them.",This is a test. Reading the marks correctly may open something. Missing them closes it.,Stops. Looks at the marked stone. Then looks up at the watcher. Moves the stone to the secondary position. Waits.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
2ed01f30-bf7d-433b-af35-b674e8b071cb,d7dd96e9-d666-49c5-a60d-a489a8c58a1f,humans,observed_activity,low,celebrian,coastal,17.0,Three of them working at the base of a specific oak. Re-marking something the storm displaced.,"The marks they are cutting are older than the tree they cut them into. These marks were transferred here from something that no longer exists — she can see the formula, the deliberate preservation of a sign that should have died with whatever originally bore it.",She knows what these marks mean. They have not been actively used since the Second Age.,"Does not approach. Does not startle them. When they look up and see her seeing the marks, she gives them the old sign.",weighing_the_heart,
9c813861-c525-4a54-b097-d1eb4984022f,d7dd96e9-d666-49c5-a60d-a489a8c58a1f,humans,observed_activity,high,celebrian,coastal,17.0,"A group of them visible at the cape, still and watching. Not decided whether to acknowledge her.","One of the oldest has a specific carved token at his neck — she knew the hands that made that design. The token was made as a key to something, and whatever it opens has been waiting a long time.",She has not seen that specific token in two thousand years. It should not be here. It is here.,Gives them the acknowledgment sign. Waits.,what_stirs_in_the_dark,
e13e24b1-6208-4f3d-8b9c-c7d009e6f53d,121d27ca-c324-4051-afa6-32d488c8f4ae,elves,brief_exchange,low,celebrian,,,"Three of them at a camp, debating. They stop when she approaches. One stands.","They are documenting disruptions in the Second Age road-wards on this stretch — places where the wards have been broken deliberately, from below. They are finding the disruptions moving north. They want to know if she has seen anything that maps to the same pattern.",Their pattern and the things she has noticed point to the same source.,Tells them what she has seen. Watches them understand what it means.,what_stirs_in_the_dark,"Have them ask quietly about the growing shadow, and rumour of orcs, wolves and fouler things abroad."
085efb03-40b0-4d56-b02b-3f9f6b886f2e,121d27ca-c324-4051-afa6-32d488c8f4ae,elves,brief_exchange,mid,celebrian,,,One separates from the group and comes to her directly. His expression is not warm.,He says without preamble that he knows why she is still in Middle-earth and that he does not think it is entirely her choice. He thinks something is holding her here. He asks if she knows what it is.,He may be right. She has never examined the possibility that staying is not fully chosen.,Asks him what he means by holding. Listens to the answer.,the_fading,"Have them speak of the slow fading of the Elves and the lands they must leave, with a sorrow worn smooth by long years."
77a71537-4faf-4904-afb2-fa9ff25fd13e,121d27ca-c324-4051-afa6-32d488c8f4ae,elves,observed_activity,low,aranath,,,"Three figures at a camp — clearly Elves, occupied with something that looks like both study and ritual.",He has read reports from Noldorin scholars who travel the old roads documenting Second Age wards. He did not expect to actually encounter them. They are doing work that intersects with his from a completely different angle.,They are occupied. Interrupting would gain him nothing. But knowing they are on this road means something.,Watches from respectful distance. Does not interrupt. Continues with the information filed.,news_and_rumor,
c027c10f-aa48-4b29-b5d6-d471715c1946,28db3cbe-1eb3-43fb-b8ac-f91478ebf69a,elves,observed_activity,low,aranath,,,"An Elf on the road, moving west. Moving with the weight of someone who has decided something final.",He pauses when he sees Aranath — a Dúnedain on this road is unusual. He studies him for a moment with a look that is not quite sympathy and not quite warning. He sees in Aranath the child of a people carrying what the Elves are leaving behind.,The look acknowledges this without being able to do anything about it.,Meets the look. Moves aside to let him pass.,the_sea,"Have them turn the talk to the call of the Sea and the road West: who will take ship, and who will stay and dwindle."
3a9700af-3ec3-416b-9f67-7d84a4d52f7e,28db3cbe-1eb3-43fb-b8ac-f91478ebf69a,elves,observed_activity,low,celebrian,,,"An Elf she does not know, moving west. The particular lightness of someone going home.",He sees her and stops. She is clearly not going west. The divergence is its own statement. He does not ask her to come — he knows she has been asked. He says only: it is still there.,The it does not need to be named.,Does not respond immediately. Then: I know.,the_fading,"Have them speak of the slow fading of the Elves and the lands they must leave, with a sorrow worn smooth by long years."
7619b755-3ade-43d4-aa96-95884dba3da7,28db3cbe-1eb3-43fb-b8ac-f91478ebf69a,elves,brief_exchange,high,celebrian,,,He was waiting on the road. He knew she would be here today. He does not explain how.,He has a sealed letter from someone at the Havens — someone she has not heard from in years. He will not say the message aloud. He hands her the letter and the seal is one she recognizes.,She has not received a letter from the Havens in a very long time.,Takes the letter. Does not open it while he watches.,old_grief,"Have them bring up an age-old loss — a drowned realm, a kinsman long dead — as though it were last night."
0a28f0a9-32d2-4b06-998e-abeb17ce2480,16a77606-bcf7-4062-af0f-e25b048ae8c2,humans,glimpsed_far,low,aranath,,,A farm family on the far side of a field. The child waves. The mother shades her eyes.,"The farm is maintained — animals present, fire going. This road has been his circuit for six years. The child who waved is the grandchild of the child who waved the first time he came through.",He has not mentioned this to anyone.,Waves back. Continues.,harvest_and_weather,"Have them talk plainly as working folk do: crops, beasts, the turning season, hard times or good."
48f3c0a4-d735-47be-a517-71f37ebcca05,16a77606-bcf7-4062-af0f-e25b048ae8c2,humans,glimpsed_far,low,celebrian,,,"A farmer and a child on a far hill, working together. The child is trying to carry something too heavy.",The child will carry heavier things soon. The farmer will grow old. The child will carry those things alone eventually.,She has watched this sequence more times than there are names for it. The scene is ordinary and inexorable at once.,Watches them until they disappear over the hill. Then continues.,harvest_and_weather,"Have them talk plainly as working folk do: crops, beasts, the turning season, hard times or good."
e62e93b2-f164-4929-a9f4-1b78d6448ced,1d974e03-f452-4ab8-81bb-0a02507e3aad,humans,brief_exchange,mid,aranath,,,A man mending a fence at the road's edge. Looks up. Speaks without preamble.,"Strangers on the south road at night for a week — not camping, moving. No lights. He has not gone to look at the tracks because he has children.",He is telling Aranath because Aranath looks like someone who deals with strangers-on-roads-at-night. He is right.,Asks which direction they moved. Thanks him. Adjusts the patrol.,news_and_rumor,"Have them trade news of the road — war, bandits, strange sights — hungry for word from elsewhere."
